 Google Pixel 4 G020I - 64GB - Just Black - Orange - White Verizon Locked,US,$349.99, 1 available,New,"Stafford, Texas, United States",,FREE,https://www.ebay.com/itm/114248706512?epid=22034779275&_trkparms=ispr%3D5&hash=item1a99c0e9d0:g:sasAAOSwsFJeNJ1Z&amdata=enc%3AAQAGAAACYPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLmcRDDUpL%252FFsUDhVZYqHBuL0iI6lHdKLwV8%252BJS91qeEZijjKYtEjQSN%252FvFRf%252Fb2RKFU6kWkX9aZZstBkDt3Myn24vFm5BHpHF%252FxfsCzLRry778DVVpuw39YlWXjp9Yii536OtLqo1BEcer4%252FLSZV0BALQhoMHHM39HMWDqP9GBdwCJiAvDXtdff9VVTaB7p%252FgmTrioRg0pT%252BzhgdDJ%252FsBcLdpA2zDOl21FTuKVGuQOkX3BZoheiLlWQbKNmpUPX4xmANZYgwJP9fCnWfX0nlm90vrJiI6vL7olnCrKwrxeb3pTW3nbg9ltje4RAR3n5DQ8KMSyi%252BEqRa%252F6R6Vln83jDSf%252F38aFiGaBq1PLf30re5bWpQbe0Zh8xhTEX3oujUTbF%252Fg2zmU8WENDl1t7fhbR6vRNhDOV6RXbEwAT327KN4p0zfHxelpa3%252FwVchcfMbRsW7EWdOz849LWyOEC0ZWrsqF7dtL%252FmppHTQpoQ77ULDkLrTeyvpM%252Fi9RJMtmHpiTQKD%252FgEFuG0%252BB1R0qIPSulGqumErtJ90rhd5bf8DyOsrVe6w9U5ftwPhom5Xctkf8KWS5tu0zhz0FWPsCPz69FqcJWxab8P147FIsw7QfNc864ZsihLZf1NjRUMbT9pKzD5HXEiYpUP4%252BgS1FgxBzRcGMDTJfLgarVDwYE7R%252FJh5BUB8n%252F092GMBshTd8bS1c79vDoBtPgHtoVbGPKQiWyWZYYOVHJiNNmWJ%252BnhEBE6a%7Cclp%3A2334524%7Ctkp%3ABlBMUJKJoMukXw
 🔥Apple iPhone SE [1st Gen] 32 / 64 / 128GB Unlocked Smartphone - NEW SEALED🔥,US,$153.99, More than 10 available,New,"Dayton, New Jersey, United States",,FREE,https://www.ebay.com/itm/265318749119?epid=21034130248&hash=item3dc63ad3bf:g:WcsAAOSwuQZhRZso
 Apple iPhone 11 - 64GB - Black (Unlocked) A2111 (CDMA + GSM),,,,Used,"Scranton, Pennsylvania, United States",,,https://www.ebay.com/itm/133935528391?epid=14034212885&hash=item1f2f2df9c7:g:400AAOSwWophhWJ7
 Apple iPhone 11 64GB Factory Unlocked 4G LTE Smartphone - Good,US,$399.99, Limited quantity available,Good - Refurbished,"Astoria, New York, United States",,Free 3 day shipping,https://www.ebay.com/itm/254733458977?epid=18047564664&hash=item3b4f4c1e21:g:~w8AAOSwX9hhhYuu
 Apple iPhone 8 64GB 256GB AT&T Verizon T-Mobile GSM Unlocked iPhone 8 Used,US,$149.89/ea,More than 10 available,Used,"Arlington Heights, Illinois, United States",,FREE,https://www.ebay.com/itm/353664810089?hash=item525810bc69:g:eTQAAOSwmlRhOST0
 Apple iPhone 8 - 64GB - Space Gray (Verizon) A1863 (CDMA + GSM) MQ722LL/A,US,$145.00, 4 available,Used,"Indianapolis, Indiana, United States",,FREE,https://www.ebay.com/itm/383078593798?epid=239086319&hash=item5931437506:g:pL8AAOSwwrFdQHN8
 Apple iPhone 8 Plus 64GB Factory Unlocked Smartphone - Very Good,US,$249.99, Limited quantity available,Very Good - Refurbished,"Astoria, New York, United States",,Free 3 day shipping,https://www.ebay.com/itm/253478667538?epid=23024045643&hash=item3b04818512:g:ujcAAOSwbpFhhYsW
" Apple iPhone XR - 64GB - Black (Unlocked) A1984, CDMA + GSM, Excellent condition",US,$280.00,,Used,"Martinsville, Indiana, United States",,,https://www.ebay.com/itm/224694423884?epid=13023706562&hash=item3450d4d14c:g:PVUAAOSwsX5hkoat
 Apple iPhone 11 - 64GB A2111 (CDMA + GSM) Fully Unlocked AT&T T-Mobile Verizon,US,$474.99, More than 10 available,Open box,"Hauppauge, New York, United States",,Free 3 day shipping,https://www.ebay.com/itm/174979249482?epid=6034218704&hash=item28bd93754a:g:IqUAAOSwtC9hhAEa
 Apple iPhone XS Max Gold 64GB A1921 LTE GSM CDMA Verizon Unlocked - Really Good,US,$404.99, More than 10 available,Used,"Fort Worth, Texas, United States",,Free 3 day shipping,https://www.ebay.com/itm/313661674371?epid=23034344272&_trkparms=ispr%3D1&hash=item4907b15383:g:Q34AAOSwngxhMsYi&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSB0Xm7k0guzAysaIMfJcbBOq8WWNuuwZlMADxVbdyEwO76v2Ou8TFJujZIdH6Iqv1GEtvriGnjhJ6wsNd1srLLOKO0TkG7I3mkVSZC6ElC52S4bb9MoUGwg3ta3Hh0FDwAw%252B6qy0M%252Bt0xtjYH7ys6wLCVVsU6A4hgqv5%252BXy8lLelZPX%252Fzg9wgvRpkFdt2vY67XtnF%252BVZ50MvNamKw2OrH0c2%252FLHlxCB8qMY0DLkBbgh3uOAsCf12FTcCHTfSJjUdBxqod2sCpfdSw5Q2YmSIhcz1S9z%252BK26R2vALSqyhsmJ9ADRgpGHqzycTqo2bluCwxWyBhdNz%252FvvzJatl1frCLQwihfUC935DGWD%252FW8aIgfqHsKc%252FZKceGGMmwJismRJRtFIvOk37%252B7JDE9nwB92sG002GI93WptQYQ8HQBMZFjxwOKguZ80vdPgfMmBeN0u%252ByYfQ3DE5acle7m%252FMZz2o2vXbJH%252BKsrPvcyB4Ot51sQQWV3CGr5a4m8U%252FHJJEfibxLPevspVH2XqjzFchzMqbS61FWciF7zDec2T%252F9d3kNcIAjdutSF2K77ylHPanSEIMQa8U5RYEGkeko00gOpg%252BvPD5HEDBDuAWZZ%252BW7d4sVPxHYccBu2iszS7MnDFiXj73A0sHtJgsb8n5t6uh1lJ9kawV0cw%252F0i%252FuoeoA2zzVDbQJdb6E1taXAYETOcttMoCcoY6Xf0sKQmIcvzArroh%252FBwYjVAAtjh2KP2RdzPqMu%252BjIDsFtq4NlvO1ss4qcCC%252BzLXrcepgt8CQXxfISNSHmSJ6QbpCvtiHI9dl24yuaeBH%252BJ4bBKdTYLpSyqgZUDOg0L%7Cclp%3A2334524%7Ctkp%3ABFBMlImgy6Rf
 Apple iPhone X 64GB/256GB Gray Silver Unlocked Verizon at&t Tmobile Smartphone ,US,$254.00, 1 available,Used,"Orlando, Florida, United States",,FREE,https://www.ebay.com/itm/114845945758?epid=16032638976&_trkparms=ispr%3D1&hash=item1abd5a0f9e:g:O~gAAOSwfqJgwoRj&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLgI9DNUTbVVJCNBfF9uIM5GaeKBSVsN7bk4OI9kjZXpa%252Fbr%252B%252Fk%252FeZ9bQEOtBUsJeTStbD3c%252BsIQYL2T%252BGp0%252FHst1tcx2PSmp4z5IV6lJW6aowZFdMkV6iIfMLVGMDIYBjPnm3Zcuev9v2Qlrqf93Xym4sVS%252FO5Ly6qmWDBD5cMQ138b1gRSHiiBS8WyuzKdXUnJEYmTxiBWH1Dy5%252BZiBaKwCzvMr36oxElAR5GLlu1F9OuNzZ2Rcs0KWg7JhN55meivlJyposNnfKaDs%252FLVCUsWZj3E%252Fe149wVXniQFSn%252B9ilvf68vECYS6FImzd8xDE9BPq8SnB8fi4GHxvfd7HqdQByf%252FfAQxObY6eVJGSipVXQC%252B2HmwjH3GHpZ2xWWjRFNnwwNsKtj9p%252F112KcnOkQM9WUa0o0exrIoVptQua6Dm%252BI7rgiMFCShCOMwYVz3XTfpAt9wWuKmebpKIS5p8wlFwBdnrZjVOsw6EQIECnh4W%252FtE6aEsE5RseEksd6f1tyWHR%252FcnSyViwKyrqD6wisyIJv8X1%252Ba%252Bzu3VJb8o66S6v5q%252BrlOogTj3rTcD98FB4RpUfO8%252BrS6Gc0qybfMW8qtOYPeK8fn4t5PjiJ8Is4wXDlmw287vioxj9hCAdUsjTshfIPkPYtzC%252Fc2yecyrhy4UFyhLu7IbTAq1BtIAR5iFU1N363AOpZbaYqETsQlaos3QhmQOSCmjIOw1VbJXK0qTddfGrp8m7gIDCKCKhG6hs%252FomH4u2vnOxFWZfKUfwxfokBkrZFqklooH%252Fk71KoTurzGWhIOzHB%252B6KG5goTnNH9%7Cclp%3A2334524%7Ctkp%3ABFBMlImgy6Rf
 Apple iPhone XS 64GB Factory Unlocked 4G LTE iOS Smartphone - Very Good,US,$319.99, Limited quantity available,Very Good - Refurbished,"Astoria, New York, United States",,Free 3 day shipping,https://www.ebay.com/itm/254343826760?epid=25023700375&hash=item3b3812cd48:g:gz0AAOSwRcFhhYtn
 Apple iPhone 11 Pro Max - 64GB - MIDNIGHT GREEN (Unlocked) A2161 (CDMA + GSM),,,,Used,"El Paso, Texas, United States",,,https://www.ebay.com/itm/234288384355?epid=15034218378&hash=item368cad0963:g:g2oAAOSwRGBhiCpx
 Apple iPhone 7 Plus 32GB GSM/CDMA Factory Unlocked Smartphone ,US,$169.99, More than 10 available,Used,"Brooklyn, New York, United States",,Free 4 day shipping,https://www.ebay.com/itm/193991993450?epid=12037981463&hash=item2d2ad2e86a:g:4TEAAOSwjh9gW1mE
 Apple iPhone 8 64GB 256GB AT&T Verizon T-Mobile GSM Unlocked Open Box New Other,US,$174.89/ea,Limited quantity available,Open box,"Arlington Heights, Illinois, United States",,FREE,https://www.ebay.com/itm/353644775166?epid=2309062516&hash=item5256df06fe:g:YKUAAOSwfNJhKAfK
 Apple iPhone XS Max - 64GB - Gold (Unlocked) A1921 (CDMA + GSM),US,$370.00,,Used,"Prattville, Alabama, United States",,,https://www.ebay.com/itm/255229752367?epid=9023696723&hash=item3b6ce0f42f:g:ob0AAOSwXThhiykG
 Apple iPhone 11 64GB Unlocked Smartphone - Very Good,US,$419.95, Limited quantity available,Very Good - Refurbished,"Clifton, New Jersey, United States",,Free 4 day shipping,https://www.ebay.com/itm/363183815277?epid=18045314698&hash=item548f713a6d:g:tZEAAOSw7TNfkvbo
 Apple iPhone 7 - 32GB - Silver (Unlocked) A1660 (CDMA + GSM),US,$109.89, More than 10 available,Used,"Mason, Michigan, United States",,Free 4 day shipping,https://www.ebay.com/itm/114408133790?epid=225208064&hash=item1aa341949e:g:Vk4AAOSwYrhhJsa5
 Apple iPhone 12 Pro Max - 128GB - Graphite (Unlocked),US,"$1,000.00",,Used,"Bridgeport, Connecticut, United States",,,https://www.ebay.com/itm/194505688110?epid=12041705134&hash=item2d4971442e:g:QLcAAOSwNqdhkpUx
" Apple iPhone 6S Plus (Excellent Condition) Unlocked, Verizon, AT&T T-Mobile GSM",US,$169.99/ea,2 available,Used,"Brooklyn, New York, United States",,Free 4 day shipping,https://www.ebay.com/itm/334123900207?epid=219568858&_trkparms=ispr%3D1&hash=item4dcb561d2f:g:iGQAAOSwildfvCIn&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSprd4IgPv6LBzlteBBg9PewbL80Rih3hVkjrTnNq4G04SeRUvaUpp4JcoqmNV2vB76C%252BMlOJkRvbb3mdZdEbxp2drAX2poU2hztdAtufl8RZ5nvNA4S5C2%252FOPdftPlbtjEYhfXLhSXpjwuz7%252Fs48VgJJ%252F%252F5%252Fk3dAdOb2ogKhOHySsrkN3wJ02dO7qDga2znJMXOHeneEHTXdb2vuLBOCKrpiDuQwKzVyKMcpTdDbUYeCSJjxNrViKmCCJWr2mpWm7kgevfVSr165H9mGoQGZ%252BE1WIBzJNRULF%252BXVSVBvVo0N1n8PZVtfX8lgwb%252FUFofvtVgVLdOduj1QCq22BlMcKf0Di1tXJy82e3Uj%252F7yHMHwxAKfVkE2UjB%252BKmZvFh1iqNfu1B2x5Pd3cdVR4hzimjnN76wm8s16ykqBuJwK9eMHZWEbTsxO2CI2gmEfOC5bUTC88XM6kbayaC3DHT3EFFNoeX17zX9%252FIUHbSpfY%252FIV%252BG898pS661fKDqgKPzBFK20KrR0VoSa1E3GvMIoXz0nXV8JSZcEEgRHeTMsuzrnYncOX%252Bq3swgUb0B0NYDVdrLfVyD3w7AeqPdexakeUw%252BmXlw%252FQjCG0dES6wxHevC5xYf4Q8E%252B2mCREDSoiXZIQt9OeBk0uf9LTK%252F6Y%252FHGG5WVcfSta%252BLCxtKsgBgnZEDLIBzHIEf6iJBxfukPDNhUwPcUOaeZwDnv9w8FvJYErsJqccZtC8ubijXxhC6Mf6ORy4xB%252B0lU5MaarPycPbltgSwXx5QUO0EgwpGt56eFuhYdKH8DxaatyQHqkCkQX7B78HpnPTYNM4veXoueyDCYCsWX%7Cclp%3A2334524%7Ctkp%3ABFBMlImgy6Rf
 Apple iPhone 8 Plus 64gb Unlocked Straight talk Tmobile AT&T Verizon - EXCELLENT,US,$289.00, More than 10 available,Excellent - Refurbished,"Southfield, Michigan, United States",,FREE,https://www.ebay.com/itm/114955930447?epid=23024045643&_trkparms=ispr%3D1&hash=item1ac3e84b4f:g:Fj0AAOSwL0xe0piI&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLsZdtF7A%252BgYzUCvosK9rLlAuDgiYLlvGI%252B02H7JuAd6xrYuoQyy%252BROFYjagqxUluttg52a2wEGETjThCX1MXRetXn%252F2Ugk%252F6fdXm97GEq6WPPsEGo8shskYPTsHtuRZLCIdt1ohmhFSjDWNWnDBfB6APY0Sak5vUH6QgUZcUy4o2HcYcmXLnzxaK4mZgyCwqdmbWSqPzH8OVm7adqGTSIU9iIqtQACi8Ui3Vs1YSZ3XkolGXdNHZb4At4svPhbMoyH8RdzIKXhMgbnzhFyKKYFOGwiaPtX%252FBqj9BxK2FPPREM9hsUm45BhUV4FrxXdVvQJwzC76YSuxdP0hfIXRg7ibs0FLnrgPOchIsujRD5TZ7rRrW%252Fq8FtnKTMZItwTlKSuLbT5nANgjK8dZC0m4y0Vt34QwYlEE3XhDWi70v%252BqN%252F%252Fld3d7GNhLUmGklJ4rOV2SjJlVA1mGTwc2z2emq9z0pmNroC8QzaLyOzajIvWKyW0AVXB84rByGARvWFjyRoEivE854DE1SYSTYRYyumXri%252BawlvlLldVqGVG0NBesWmEJtY3mLZJ35Bg8FKU1fBOahNhgODbGoMyzy2elwFVSK99GkW0dI6VtFliVpLOBAaiHQhW%252F27vCvtek275T1946YuTeKzheImmeEyDo9dPWvU4xR%252B03mS%252BPgQsth2E82tAeCa8C2WNUoEour2DQf%252B%252FsaJpR2x%252B5Y38hCtvIyLSCOvwkQ8R4zd10zydeZ2%252B7SLU9y0UFsl2fXugGzE4gjsqXwqVkOMKXx876ZdBy7fYx8okpBeul%252BAt6fru6Z1YeTK%7Cclp%3A2334524%7Ctkp%3ABFBMlImgy6Rf
 Apple iPhone 8 Plus - 128GB - Silver (Unlocked) A1864 (CDMA + GSM),"
										US",$200.00,,Used,,,,https://www.ebay.com/itm/194505706247?epid=2305311123&hash=item2d49718b07:g:dUsAAOSwPINhh-7d
 Apple iPhone SE 2nd Gen 2020 64GB 128GB - Unlocked AT&T T-Mobile Verizon Sprint,US,$275.95, More than 10 available,Used,"Dallas, Texas, United States",,FREE,https://www.ebay.com/itm/124863032715?epid=12041015447&hash=item1d126aad8b:g:QXoAAOSwySZhKUha
 Apple iPhone 7 - 32GB - Black (TracFone) A1660 (CDMA + GSM),,,,Used,"Bossier City, Louisiana, United States",,,https://www.ebay.com/itm/363621884871?epid=241979575&hash=item54a98da3c7:g:YAQAAOSwRKthjymA
 Apple iPhone XR - 64GB -Coral A1984 CDMA + GSM UNLOCKED ~ VERY GOOD~!,US,$297.97, 8 available,Used,"Brooklyn, New York, United States",,Free 3 day shipping,https://www.ebay.com/itm/324296394972?epid=23023709328&hash=item4b819248dc:g:Kn8AAOSwdP9hJpK5
 Apple iPhone X 256GB Unlocked Smartphone - Very Good,US,$329.95, Limited quantity available,Very Good - Refurbished,"Clifton, New Jersey, United States",,Free 4 day shipping,https://www.ebay.com/itm/382446518910?hash=item590b96c27e:g:9TsAAOSwrY9a4bwO
 Apple iPhone XS - 64GB Space Gray (Unlocked) (A1920 CDMA + GSM) Mint,US,$325.00,,Used,"Shelton, Connecticut, United States",,FREE,https://www.ebay.com/itm/265406655916?epid=25023700375&hash=item3dcb782dac:g:IDwAAOSwkiNheueT
 Apple iPhone 11 - 64GB - (T-Mobile) Clean ESN - Works Great!,US,$395.00,,Used,"Portsmouth, Virginia, United States",,,https://www.ebay.com/itm/125004219271?hash=item1d1ad50387:g:uSMAAOSw1DVhVc3v
 Apple iPhone 11 64GB Factory Unlocked 4G LTE Smartphone - Excellent,US,$449.99, Limited quantity available,Excellent - Refurbished,"Astoria, New York, United States",,Free 3 day shipping,https://www.ebay.com/itm/254604774836?hash=item3b47a08db4:g:SKwAAOSwXs5hhYsQ
 Apple iPhone XS Max - 64GB - Space Gray GSM& CDMA UNLOCKED -A1921 - ~VERY GOOD!,US,$392.97, 9 available,Used,"Brooklyn, New York, United States",,Free 3 day shipping,https://www.ebay.com/itm/324853187537?epid=18023708725&hash=item4ba2c243d1:g:wtkAAOSw3ZJhefRU
 Unlocked Apple iPhone 12 Pro Max 128GB White/Silver,US,$900.00,,Used,"Abingdon, Virginia, United States",,,https://www.ebay.com/itm/185165794689?epid=15048171021&hash=item2b1cbdcd81:g:p5oAAOSwUuthko0N
 Apple iPhone 8 - 128GB Space Gray (AT&T) A1905 (GSM) Used W/ Box Great Cond !!!,,,,Used,"Rolesville, North Carolina, United States",,,https://www.ebay.com/itm/353769263493?epid=21034268496&hash=item525e4a9185:g:pE8AAOSwvmNhkT5e
 Apple iPhone 11 Pro 64GB AT&T A2160 Smartphone ,US,$489.95,,Used,"Silver Spring, Maryland, United States",,FREE,https://www.ebay.com/itm/265406814161?epid=21034217857&hash=item3dcb7a97d1:g:aOsAAOSwZX1hkpoO
 Apple iPhone 6S Plus 64GB Unlocked Smartphone - Very Good,US,$134.95, Limited quantity available,Very Good - Refurbished,"Clifton, New Jersey, United States",,Free 4 day shipping,https://www.ebay.com/itm/382231636526?epid=2307858237&hash=item58fec7ea2e:g:RC0AAOSw4q9XTeeE
 Apple iPhone SE 2nd Gen. - 64GB - Black (AT&T) A2275 (CDMA + GSM) MX992LL/A,US,$175.99, 9 available,Used,"Plainfield, Indiana, United States",,FREE,https://www.ebay.com/itm/203333277530?epid=20037858408&hash=item2f579b975a:g:XFUAAOSwGuFgZz48
 Apple iPhone 7 128GB 256GB Unlocked Smartphone - Sealed in Original Box GIFT ,US,$215.00, 1 available,New,"Dayton, New Jersey, United States",,FREE,https://www.ebay.com/itm/373711846254?epid=240420120&hash=item5702f63b6e:g:Ck4AAOSwsN9hNxFn
 Apple iPhone 8 Plus - 64GB - Silver (Unlocked) A1864 (CDMA + GSM),,,,Used,"Houston, Texas, United States",,FREE,https://www.ebay.com/itm/185165600635?epid=240377082&hash=item2b1cbad77b:g:KrYAAOSwSGFhknsM
 Apple iPhone 11 Pro Max 64GB Factory Unlocked 4G LTE Smartphone - Very Good,US,$579.99, Limited quantity available,Very Good - Refurbished,"Astoria, New York, United States",,Free 3 day shipping,https://www.ebay.com/itm/254574858548?epid=19042851646&hash=item3b45d81134:g:UXgAAOSw~JVhhYr9
 Apple iPhone 8 Plus 256gb Unlocked Straight talk Tmobile AT&T Verizon EXCELLENT,US,$309.00, 8 available,Excellent - Refurbished,"Southfield, Michigan, United States",,FREE,https://www.ebay.com/itm/133860443609?epid=241899262&hash=item1f2ab445d9:g:VPQAAOSw9txg1mbK
 Apple iPhone 8 Plus 64GB Fully Unlocked Verizon T-Mobile AT&T Good Condition,US,$219.99, 1 available,Good - Refurbished,"Carlstadt, New Jersey, United States",,Free 3 day shipping,https://www.ebay.com/itm/154640906642?epid=18032496171&hash=item240150f992:g:jZIAAOSwI2phXeXH
 Apple iPhone 7 Plus 32GB Factory Unlocked 4G LTE iOS WiFi Smartphone,US,$169.95, More than 10 available,Good - Refurbished,"Clifton, New Jersey, United States",,Free 4 day shipping,https://www.ebay.com/itm/401474714088?epid=240445956&hash=item5d79c1f9e8:g:-QQAAOSwTM5Y5P9r
 Apple iPhone 7 Plus 128GB Unlocked Smartphone - Very Good,US,$207.95, Limited quantity available,Very Good - Refurbished,"Clifton, New Jersey, United States",,Free 4 day shipping,https://www.ebay.com/itm/382248638826?epid=28037692810&hash=item58ffcb596a:g:-QQAAOSwTM5Y5P9r
 Apple iPhone 6S Plus 16GB Unlocked Smartphone - Very Good,US,$114.95, Limited quantity available,Very Good - Refurbished,"Clifton, New Jersey, United States",,Free 4 day shipping,https://www.ebay.com/itm/362041937995?epid=224886862&hash=item544b61904b:g:RC0AAOSw4q9XTeeE
 Apple iPhone 8 Plus 64GB Unlocked Smartphone - Very Good,US,$249.95, Limited quantity available,Very Good - Refurbished,"Clifton, New Jersey, United States",,Free 4 day shipping,https://www.ebay.com/itm/362534145919?epid=23024045643&hash=item5468b80f7f:g:RHIAAOSwCtJaGbNC
 Apple iPhone 11 Pro 256GB Unlocked AT&T T-Mobile Verizon Very Good Condition,US,$624.95, 3 available,Very Good - Refurbished,"Lawrence, Kansas, United States",,Free 4 day shipping,https://www.ebay.com/itm/294291230647?epid=24035110818&hash=item44851fcfb7:g:iLkAAOSwaGJhjFUE
 Apple iPhone 11 Pro - 256GB - All Colors (Unlocked) A2160 - Good Condition ,US,$659.99, More than 10 available,Good - Refurbished,"Acworth, Georgia, United States",,Free 4 day shipping,https://www.ebay.com/itm/194317001413?epid=24035110818&_trkparms=ispr%3D1&hash=item2d3e3222c5:g:UlgAAOSwthJhE782&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSd3M8ngECaRA0SmyU4KT%252FntF3ojevJLSXdtlQHkJjdu9dkToqpy2%252BU36GcKJ0%252FQznsREWPkIp4pdTbj793NMLg6d6jouNnUGZe9Uu9dRWTdJjcH0BHn%252F8F9Dzp6VNz4L%252FSaTodJ35MWlBYMcfOF1PlxTmHSwuBhBHImWm0NpkwEhKmvsVb86Y8XBVfwttoz8awfz8owzhiuzFQRoV2IJGvUKetE7bKI0hOX%252Fcyn8svDC2D4yYh62xMH2Hags%252FneEsN%252Bnb7OBlPTjgMV3lPwXAlt%252B7OArMsFxqZjot1O8iKXqnCHJyW4UVjt%252FRb3bBfALipKSixfoALuAvm%252BPZhEpJi0bgq2lRz3WOlJypPeft4miHllR0XX1SVLvUHJIao8SqXOHEw3KqK7jN8kzqVmy3Ns1VNDlMn%252BojdNcC3pmSOwA3A8DEGVk59GC58%252Fi4KbXxSDGDBKa5AIMTo0qK6hkURz4V8nN9yISG0O8mfo3enbni%252BamSzbWG7nbSXVJd4vY3q3ytuqhWPsuaTFjEg3yMxgl9XKgmvNW%252Fi77oC2mHPO%252FXb09jDNqfhZ3en%252ByJrS%252FUGuSE84TNiSGhQm9Pe4PzkBhCHiM4EEnaTOTgtera1oFbMF63nfun8d6rwps0Fy%252B7goNmcow8bSnl597F31hsHtbuYD9FQ%252Bamntu23bGtcW5dgQhEfhiyRUsnosTidncgE3QGg6yk7NEumNXwNUcJ9UM8Mtdpw685ORov3jLmyUyd%252FY61jFQs9XJHGJIBDFstggHtJFxA5mf0obGzb58T%252BuJ%252BkNlGusFxB3ixqy9GQ4tpEzB9trcGocZDamosmqP8%7Cclp%3A2334524%7Ctkp%3ABFBMlImgy6Rf
 Apple iPhone 8 Plus 64GB Gold 🍎 Verizon AT&T GSM Unlocked Good Smartphone,US,$279.99, More than 10 available,Good - Refurbished,"Gaithersburg, Maryland, United States",,Free 3 day shipping,https://www.ebay.com/itm/332982232762?epid=239068324&_trkparms=ispr%3D1&hash=item4d8749a6ba:g:AUkAAOSwH4FhbZ4B&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSprd4IgPv6LBzlteBBg9Pe90gIv%252FUP5Xmg6ytY72dRN9X6tSEgBPpjy%252BQ4ecZzQlzPeSlvwqWgbSkPkmJIIrb4TtI8oxT8coQCKIvXmw5TT2u7YOOLSipRTuDNcDEQxqtXo6cBejTqfybMc4OlFCurRDwKPzDasS74JeGQ9bVOHvQUgnREwsSr9s7Fxh5xITyQUk2C1y2FA0R9VRKMXgph61bdkoAXO0hKOFHJycEJS9dC%252FemvPi1If7MKjih5fMe1ZtCTuCm6KzKDktfaV%252FmaBZhG5iRNEd6eJaIBaSmGQQ2jWEgVM%252BvYFyovj4zgWqF5SjAmLztIHYe0boqSYFNzl2HCIPiFS%252Bq1DqZdmNUfJMG7bndsGwDFO2HPa7DmfYfHKvQQ8y5wK92fOLnYP52vaI0aMLuIrDO3NGZCYeGNL1IHdzBLSHRxcqrC2pGayTi%252FZlG0252xBOd4mP65P5X5%252F6%252BonvtlxvsVZ4koLJotutPz%252F%252BvodOjiUbyi3TO7P%252FrPMAu%252BJiGe4XZyaQLG0cQZ%252B4Vkvy66VjlVX9pA%252FWjFZPBlaxrvWIxgiVYJUgfjjnLvnXdMRfQsyDM2TSCl5s5y%252FNiaB7Bho101YB1cSbEtOgBtCpq%252BoVb5YaFFWlRD2cW2Pvd33W118K3K7HmN%252ByEUpJicMpW8nr1NKIc4DTFSkZ4Wx41qwvtVEJs3Yajp%252B3MR6rWWwCfmBqBAdY8bQaZY39zkm0aADLsGoKvNuqJNvwTRvm6tjq0%252FKDU3NF4pKPVdm7B2UBBqM7jusF8OSK%252F1E8o6O7%252BeF9n6kwBPNPKqSFniYcSj9Dmuay1i8tqSphj%7Cclp%3A2334524%7Ctkp%3ABFBMlImgy6Rf
